book	chapter	verse	sort	hebrew	strong	bsb	pnc
AMO	1	5	525067	דַּמֶּ֔שֶׂק	H1834	of Damascus	;
AMO	1	5	525068	וְהִכְרַתִּ֤י	H3772	I will cut off	
AMO	1	5	525069	יוֹשֵׁב֙	H3427	the ruler	
AMO	1	5	525070	מִבִּקְעַת־	H1237	from the Valley of Aven	
AMO	1	5	525071	אָ֔וֶן	H206	. . .	
AMO	1	5	525072	וְתוֹמֵ֥ךְ	H8551	and the one who wields	
AMO	1	5	525073	שֵׁ֖בֶט	H7626	the scepter	
AMO	1	5	525074	מִבֵּ֣ית	H1040	in Beth-eden	
AMO	1	5	525075	עֶ֑דֶן	H1040	. . .	.
AMO	1	5	525077	עַם־	H5971	The people	
AMO	1	5	525078	אֲרָ֛ם	H758	of Aram	
AMO	1	5	525076	וְגָל֧וּ	H1540	will be exiled	
AMO	1	5	525079	קִ֖ירָה	H7024	to Kir	,
AMO	1	5	525080	אָמַ֥ר	H559	says	
AMO	1	5	525081	יְהוָֽה׃פ	H3068	the LORD	.
AMO	1	6	525093	כֹּ֚ה	H3541	This is what	
AMO	1	6	525095	יְהוָ֔ה	H3068	the LORD	
AMO	1	6	525094	אָמַ֣ר	H559	says	:
AMO	1	6	525096	עַל־	H5921	For	
AMO	1	6	525097	שְׁלֹשָׁה֙	H7969	three	
AMO	1	6	525098	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	1	6	525099	עַזָּ֔ה	H5804	of Gaza	,
AMO	1	6	525100	וְעַל־	H5921	even	
AMO	1	6	525101	אַרְבָּעָ֖ה	H702	four	,
AMO	1	6	525102	לֹ֣א	H3808	I will not	
AMO	1	6	525103	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	1	6	525104	עַל־	H5921	because	
AMO	1	6	525105	הַגְלוֹתָ֛ם	H1540	they exiled	
AMO	1	6	525107	שְׁלֵמָ֖ה	H8003	a whole	
AMO	1	6	525106	גָּל֥וּת	H1546	population	,
AMO	1	6	525108	לְהַסְגִּ֥יר	H5462	delivering [them] up	
AMO	1	6	525109	לֶאֱדֽוֹם׃	H123	to Edom	.
AMO	1	7	525120	וְשִׁלַּ֥חְתִּי	H7971	So I will send	
AMO	1	7	525121	אֵ֖שׁ	H784	fire	
AMO	1	7	525122	בְּחוֹמַ֣ת	H2346	upon the walls	
AMO	1	7	525123	עַזָּ֑ה	H5804	of Gaza	,
AMO	1	7	525124	וְאָכְלָ֖ה	H398	to consume	
AMO	1	7	525125	אַרְמְנֹתֶֽיהָ׃	H759	its citadels	.
AMO	1	8	525136	וְהִכְרַתִּ֤י	H3772	I will cut off	
AMO	1	8	525137	יוֹשֵׁב֙	H3427	the ruler	
AMO	1	8	525138	מֵֽאַשְׁדּ֔וֹד	H795	of Ashdod	
AMO	1	8	525139	וְתוֹמֵ֥ךְ	H8551	and the one who wields	
AMO	1	8	525140	שֵׁ֖בֶט	H7626	the scepter	
AMO	1	8	525141	מֵֽאַשְׁקְל֑וֹן	H831	in Ashkelon	.
AMO	1	8	525142	וַהֲשִׁיב֨וֹתִי	H7725	I will turn	
AMO	1	8	525143	יָדִ֜י	H3027	My hand	
AMO	1	8	525144	עַל־	H5921	against	
AMO	1	8	525145	עֶקְר֗וֹן	H6138	Ekron	,
AMO	1	8	525147	שְׁאֵרִ֣ית	H7611	and the remnant	
AMO	1	8	525148	פְּלִשְׁתִּ֔ים	H6430	of the Philistines	
AMO	1	8	525146	וְאָֽבְדוּ֙	H6	will perish	,
AMO	1	8	525149	אָמַ֖ר	H559	says	
AMO	1	8	525150	אֲדֹנָ֥י	H136	the Lord	
AMO	1	8	525151	יְהוִֽה׃פ	H3069	GOD	.
AMO	1	9	525163	כֹּ֚ה	H3541	This is what	
AMO	1	9	525165	יְהוָ֔ה	H3068	the LORD	
AMO	1	9	525164	אָמַ֣ר	H559	says	:
AMO	1	9	525166	עַל־	H5921	For	
AMO	1	9	525167	שְׁלֹשָׁה֙	H7969	three	
AMO	1	9	525168	פִּשְׁעֵי־	H6588	transgressions	
AMO	1	9	525169	צֹ֔ר	H6865	of Tyre	,
AMO	1	9	525170	וְעַל־	H5921	even	
AMO	1	9	525171	אַרְבָּעָ֖ה	H702	four	,
AMO	1	9	525172	לֹ֣א	H3808	I will not	
AMO	1	9	525173	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	1	9	525174	עַֽל־	H5921	because	
AMO	1	9	525175	הַסְגִּירָ֞ם	H5462	they delivered up	
AMO	1	9	525177	שְׁלֵמָה֙	H8003	a whole	
AMO	1	9	525176	גָּל֤וּת	H1546	congregation of exiles	
AMO	1	9	525178	לֶאֱד֔וֹם	H123	to Edom	
AMO	1	9	525179	וְלֹ֥א	H3808	and broke	
AMO	1	9	525180	זָכְר֖וּ	H2142	. . .	
AMO	1	9	525181	בְּרִ֥ית	H1285	a covenant	
AMO	1	9	525182	אַחִֽים׃	H251	of brotherhood	.
AMO	1	10	525193	וְשִׁלַּ֥חְתִּי	H7971	So I will send	
AMO	1	10	525194	אֵ֖שׁ	H784	fire	
AMO	1	10	525195	בְּח֣וֹמַת	H2346	upon the walls	
AMO	1	10	525196	צֹ֑ר	H6865	of Tyre	
AMO	1	10	525197	וְאָכְלָ֖ה	H398	to consume	
AMO	1	10	525198	אַרְמְנֹתֶֽיהָ׃פ	H759	its citadels	.
AMO	1	11	525210	כֹּ֚ה	H3541	This is what	
AMO	1	11	525212	יְהוָ֔ה	H3068	the LORD	
AMO	1	11	525211	אָמַ֣ר	H559	says	:
AMO	1	11	525213	עַל־	H5921	For	
AMO	1	11	525214	שְׁלֹשָׁה֙	H7969	three	
AMO	1	11	525215	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	1	11	525216	אֱד֔וֹם	H123	of Edom	,
AMO	1	11	525217	וְעַל־	H5921	even	
AMO	1	11	525218	אַרְבָּעָ֖ה	H702	four	,
AMO	1	11	525219	לֹ֣א	H3808	I will not	
AMO	1	11	525220	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	1	11	525221	עַל־	H5921	because	
AMO	1	11	525222	רָדְפ֨וֹ	H7291	he pursued	
AMO	1	11	525224	אָחִיו֙	H251	his brother	
AMO	1	11	525223	בַחֶ֤רֶב	H2719	with the sword	
AMO	1	11	525225	וְשִׁחֵ֣ת	H7843	and stifled	
AMO	1	11	525226	רַחֲמָ֔יו	H7356	all compassion	;
AMO	1	11	525229	אַפּ֔וֹ	H639	his anger	
AMO	1	11	525227	וַיִּטְרֹ֤ף	H2963	raged	
AMO	1	11	525228	לָעַד֙	H5703	continually	,
AMO	1	11	525230	וְעֶבְרָת֖וֹ	H5678	and his fury	
AMO	1	11	525231	שְׁמָ֥רָה	H8104	flamed	
AMO	1	11	525232	נֶֽצַח׃	H5331	incessantly	.
AMO	1	12	525243	וְשִׁלַּ֥חְתִּי	H7971	So I will send	
AMO	1	12	525244	אֵ֖שׁ	H784	fire	
AMO	1	12	525245	בְּתֵימָ֑ן	H8487	upon Teman	
AMO	1	12	525246	וְאָכְלָ֖ה	H398	to consume	
AMO	1	12	525247	אַרְמְנ֥וֹת	H759	the citadels	
AMO	1	12	525248	בָּצְרָֽה׃פ	H1224	of Bozrah	.
AMO	1	13	525260	כֹּ֚ה	H3541	This is what	
AMO	1	13	525262	יְהוָ֔ה	H3068	the LORD	
AMO	1	13	525261	אָמַ֣ר	H559	says	:
AMO	1	13	525263	עַל־	H5921	For	
AMO	1	13	525264	שְׁלֹשָׁה֙	H7969	three	
AMO	1	13	525265	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	1	13	525266	בְנֵֽי־	H1121	of the Ammonites	
AMO	1	13	525267	עַמּ֔וֹן	H5983	. . .	,
AMO	1	13	525268	וְעַל־	H5921	even	
AMO	1	13	525269	אַרְבָּעָ֖ה	H702	four	,
AMO	1	13	525270	לֹ֣א	H3808	I will not	
AMO	1	13	525271	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	1	13	525272	עַל־	H5921	because	
AMO	1	13	525273	בִּקְעָם֙	H1234	they ripped open	
AMO	1	13	525274	הָר֣וֹת	H2030	the pregnant	
AMO	1	13	525275	הַגִּלְעָ֔ד	H1568	women of Gilead	
AMO	1	13	525276	לְמַ֖עַן	H4616	in order to	
AMO	1	13	525277	הַרְחִ֥יב	H7337	enlarge	
AMO	1	13	525278	אֶת־	H853	-	
AMO	1	13	525279	גְּבוּלָֽם׃	H1366	their territory	.
AMO	1	14	525290	וְהִצַּ֤תִּי	H3341	So I will kindle	
AMO	1	14	525291	אֵשׁ֙	H784	a fire	
AMO	1	14	525292	בְּחוֹמַ֣ת	H2346	in the walls	
AMO	1	14	525293	רַבָּ֔ה	H7237	of Rabbah	
AMO	1	14	525294	וְאָכְלָ֖ה	H398	to consume	
AMO	1	14	525295	אַרְמְנוֹתֶ֑יהָ	H759	its citadels	
AMO	1	14	525296	בִּתְרוּעָה֙	H8643	amid war cries	
AMO	1	14	525297	בְּי֣וֹם	H3117	on the day	
AMO	1	14	525298	מִלְחָמָ֔ה	H4421	of battle	
AMO	1	14	525299	בְּסַ֖עַר	H5591	and a violent wind	
AMO	1	14	525300	בְּי֥וֹם	H3117	on the day	
AMO	1	14	525301	סוּפָֽה	H5492	of tempest	.
AMO	1	15	525313	מַלְכָּ֖ם	H4428	Their king	
AMO	1	15	525312	וְהָלַ֥ךְ	H1980	will go	
AMO	1	15	525314	בַּגּוֹלָ֑ה	H1473	into exile	
AMO	1	15	525315	ה֧וּא	H1931	he	
AMO	1	15	525316	וְשָׂרָ֛יו	H8269	and his princes	
AMO	1	15	525317	יַחְדָּ֖ו	H3162	together	,
AMO	1	15	525318	אָמַ֥ר	H559	says	
AMO	1	15	525319	יְהוָֽה׃פ	H3068	the LORD	.
AMO	2	1	525331	כֹּ֚ה	H3541	This is what	
AMO	2	1	525333	יְהוָ֔ה	H3068	the LORD	
AMO	2	1	525332	אָמַ֣ר	H559	says	:
AMO	2	1	525334	עַל־	H5921	For	
AMO	2	1	525335	שְׁלֹשָׁה֙	H7969	three	
AMO	2	1	525336	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	2	1	525337	מוֹאָ֔ב	H4124	of Moab	,
AMO	2	1	525338	וְעַל־	H5921	even	
AMO	2	1	525339	אַרְבָּעָ֖ה	H702	four	,
AMO	2	1	525340	לֹ֣א	H3808	I will not	
AMO	2	1	525341	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	2	1	525342	עַל־	H5921	because	
AMO	2	1	525343	שָׂרְפ֛וֹ	H8313	he burned	
AMO	2	1	525347	לַשִּֽׂיד׃	H7875	to lime	
AMO	2	1	525344	עַצְמ֥וֹת	H6106	the bones	
AMO	2	1	525346	אֱד֖וֹם	H123	of Edom’s	
AMO	2	1	525345	מֶֽלֶךְ־	H4428	king	.
AMO	2	2	525358	וְשִׁלַּחְתִּי־	H7971	So I will send	
AMO	2	2	525359	אֵ֣שׁ	H784	fire	
AMO	2	2	525360	בְּמוֹאָ֔ב	H4124	against Moab	
AMO	2	2	525361	וְאָכְלָ֖ה	H398	to consume	
AMO	2	2	525362	אַרְמְנ֣וֹת	H759	the citadels	
AMO	2	2	525363	הַקְּרִיּ֑וֹת	H7152	of Kerioth	.
AMO	2	2	525366	מוֹאָ֔ב	H4124	Moab	
AMO	2	2	525364	וּמֵ֤ת	H4191	will die	
AMO	2	2	525365	בְּשָׁאוֹן֙	H7588	in tumult	,
AMO	2	2	525367	בִּתְרוּעָ֖ה	H8643	amid war cries	
AMO	2	2	525368	בְּק֥וֹל	H6963	and the sound	
AMO	2	2	525369	שׁוֹפָֽר׃	H7782	of the ram’s horn	.
AMO	2	3	525380	וְהִכְרַתִּ֥י	H3772	I will cut off	
AMO	2	3	525381	שׁוֹפֵ֖ט	H8199	the ruler	
AMO	2	3	525382	מִקִּרְבָּ֑הּ	H7130	of [Moab]	
AMO	2	3	525385	אֶהֱר֥וֹג	H2026	and kill	
AMO	2	3	525383	וְכָל־	H3605	all	
AMO	2	3	525384	שָׂרֶ֛יהָ	H8269	the officials	
AMO	2	3	525386	עִמּ֖וֹ	H5973	with him	,
AMO	2	3	525387	אָמַ֥ר	H559	says	
AMO	2	3	525388	יְהוָֽה׃פ	H3068	the LORD	.
AMO	2	4	525400	כֹּ֚ה	H3541	This is what	
AMO	2	4	525402	יְהוָ֔ה	H3068	the LORD	
AMO	2	4	525401	אָמַ֣ר	H559	says	:
AMO	2	4	525403	עַל־	H5921	For	
AMO	2	4	525404	שְׁלֹשָׁה֙	H7969	three	
AMO	2	4	525405	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	2	4	525406	יְהוּדָ֔ה	H3063	of Judah	,
AMO	2	4	525407	וְעַל־	H5921	even	
AMO	2	4	525408	אַרְבָּעָ֖ה	H702	four	,
AMO	2	4	525409	לֹ֣א	H3808	I will not	
AMO	2	4	525410	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	2	4	525411	עַֽל־	H5921	because	
AMO	2	4	525412	מָאֳסָ֞ם	H3988	they reject	
AMO	2	4	525413	אֶת־	H853	-	
AMO	2	4	525414	תּוֹרַ֣ת	H8451	the Law	
AMO	2	4	525415	יְהוָ֗ה	H3068	of the LORD	
AMO	2	4	525417	לֹ֣א	H3808	and fail	
AMO	2	4	525418	שָׁמָ֔רוּ	H8104	to keep	
AMO	2	4	525416	וְחֻקָּיו֙	H2706	His statutes	;
AMO	2	4	525419	וַיַּתְעוּם֙	H8582	they are led astray	
AMO	2	4	525420	כִּזְבֵיהֶ֔ם	H3577	by the lies	
AMO	2	4	525421	אֲשֶׁר־	H834	in which	
AMO	2	4	525423	אֲבוֹתָ֖ם	H1	their fathers	
AMO	2	4	525422	הָלְכ֥וּ	H1980	walked	
AMO	2	4	525424	אַחֲרֵיהֶֽם׃	H310	. . .	.
AMO	2	5	525435	וְשִׁלַּ֥חְתִּי	H7971	So I will send	
AMO	2	5	525436	אֵ֖שׁ	H784	fire	
AMO	2	5	525437	בִּֽיהוּדָ֑ה	H3063	upon Judah	
AMO	2	5	525438	וְאָכְלָ֖ה	H398	to consume	
AMO	2	5	525439	אַרְמְנ֥וֹת	H759	the citadels	
AMO	2	5	525440	יְרוּשָׁלִָֽם׃פ	H3389	of Jerusalem	.
AMO	2	6	525452	כֹּ֚ה	H3541	This is what	
AMO	2	6	525454	יְהוָ֔ה	H3068	the LORD	
AMO	2	6	525453	אָמַ֣ר	H559	says	:
AMO	2	6	525455	עַל־	H5921	For	
AMO	2	6	525456	שְׁלֹשָׁה֙	H7969	three	
AMO	2	6	525457	פִּשְׁעֵ֣י	H6588	transgressions	
AMO	2	6	525458	יִשְׂרָאֵ֔ל	H3478	of Israel	,
AMO	2	6	525459	וְעַל־	H5921	even	
AMO	2	6	525460	אַרְבָּעָ֖ה	H702	four	,
AMO	2	6	525461	לֹ֣א	H3808	I will not	
AMO	2	6	525462	אֲשִׁיבֶ֑נּוּ	H7725	revoke [My judgment]	,
AMO	2	6	525463	עַל־	H5921	because	
AMO	2	6	525464	מִכְרָ֤ם	H4376	they sell	
AMO	2	6	525466	צַדִּ֔יק	H6662	the righteous	
AMO	2	6	525465	בַּכֶּ֙סֶף֙	H3701	for silver	
AMO	2	6	525467	וְאֶבְי֖וֹן	H34	and the needy	
AMO	2	6	525468	בַּעֲב֥וּר	H5668	for	
AMO	2	6	525469	נַעֲלָֽיִם׃	H5275	a pair of sandals	.
AMO	2	7	525480	הַשֹּׁאֲפִ֤ים	H7602	They trample	
AMO	2	7	525484	בְּרֹ֣אשׁ	H7218	on the heads	
AMO	2	7	525485	דַּלִּ֔ים	H1800	of the poor	
AMO	2	7	525481	עַל־	H5921	as on	
AMO	2	7	525482	עֲפַר־	H6083	the dust	
AMO	2	7	525483	אֶ֙רֶץ֙	H776	of the earth	;
AMO	2	7	525488	יַטּ֑וּ	H5186	they push	
AMO	2	7	525487	עֲנָוִ֖ים	H6035	the needy	
AMO	2	7	525486	וְדֶ֥רֶךְ	H1870	out of their way	.
AMO	2	7	525489	וְאִ֣ישׁ	H376	A man	
AMO	2	7	525490	וְאָבִ֗יו	H1	and his father	
AMO	2	7	525491	יֵֽלְכוּ֙	H1980	have relations with	
AMO	2	7	525492	אֶל־	H413	. . .	
AMO	2	7	525493	הַֽנַּעֲרָ֔ה	H5291	the same girl	
AMO	2	7	525494	לְמַ֥עַן	H4616	and so	
AMO	2	7	525495	חַלֵּ֖ל	H2490	profane	
AMO	2	7	525496	אֶת־	H853	-	
AMO	2	7	525498	קָדְשִֽׁי׃	H6944	My holy	
AMO	2	7	525497	שֵׁ֥ם	H8034	name	.
AMO	2	8	525512	יַטּ֔וּ	H5186	They lie down	
AMO	2	8	525513	אֵ֖צֶל	H681	beside	
AMO	2	8	525514	כָּל־	H3605	every	
AMO	2	8	525515	מִזְבֵּ֑חַ	H4196	altar	
AMO	2	8	525509	וְעַל־	H5921	on	
AMO	2	8	525510	בְּגָדִ֤ים	H899	garments	
AMO	2	8	525511	חֲבֻלִים֙	H2254	taken in pledge	.
AMO	2	8	525519	בֵּ֖ית	H1004	And in the house	
AMO	2	8	525520	אֱלֹהֵיהֶֽם׃	H430	of their God	,
AMO	2	8	525518	יִשְׁתּ֔וּ	H8354	they drink	
AMO	2	8	525516	וְיֵ֤ין	H3196	wine	
AMO	2	8	525517	עֲנוּשִׁים֙	H6064	obtained through fines	.
AMO	2	9	525531	וְאָ֨נֹכִ֜י	H595	Yet [it was] I	
AMO	2	9	525532	הִשְׁמַ֤דְתִּי	H8045	who destroyed	
AMO	2	9	525533	אֶת־	H853	-	
AMO	2	9	525534	הָֽאֱמֹרִי֙	H567	the Amorite	
AMO	2	9	525535	מִפְּנֵיהֶ֔ם	H6440	before them	,
AMO	2	9	525536	אֲשֶׁ֨ר	H834	though	
AMO	2	9	525537	כְּגֹ֤בַהּ	H1363	his height	
AMO	2	9	525539	גָּבְה֔וֹ	H1363	was like that of	
AMO	2	9	525538	אֲרָזִים֙	H730	the cedars	,
AMO	2	9	525541	ה֖וּא	H1931	and he was	
AMO	2	9	525540	וְחָסֹ֥ן	H2634	as strong	
AMO	2	9	525542	כָּֽאַלּוֹנִ֑ים	H437	as the oaks	.
AMO	2	9	525543	וָאַשְׁמִ֤יד	H8045	Yet I destroyed	
AMO	2	9	525544	פִּרְיוֹ֙	H6529	his fruit	
AMO	2	9	525545	מִמַּ֔עַל	H4605	above	
AMO	2	9	525546	וְשָׁרָשָׁ֖יו	H8328	and his roots	
AMO	2	9	525547	מִתָּֽחַת׃	H8478	below	.
AMO	2	10	525558	וְאָנֹכִ֛י	H595	And I	
AMO	2	10	525559	הֶעֱלֵ֥יתִי	H5927	brought	
AMO	2	10	525560	אֶתְכֶ֖ם	H853	you up	
AMO	2	10	525561	מֵאֶ֣רֶץ	H776	from the land	
AMO	2	10	525562	מִצְרָ֑יִם	H4714	of Egypt	
AMO	2	10	525563	וָאוֹלֵ֨ךְ	H1980	and led	
AMO	2	10	525564	אֶתְכֶ֤ם	H853	you	
AMO	2	10	525566	אַרְבָּעִ֣ים	H705	forty	
AMO	2	10	525567	שָׁנָ֔ה	H8141	years	
AMO	2	10	525565	בַּמִּדְבָּר֙	H4057	in the wilderness	,
AMO	2	10	525568	לָרֶ֖שֶׁת	H3423	that you might take possession	
AMO	2	10	525569	אֶת־	H853	-	
AMO	2	10	525570	אֶ֥רֶץ	H776	of the land	
AMO	2	10	525571	הָאֱמֹרִֽי׃	H567	of the Amorite	.
AMO	2	11	525582	וָאָקִ֤ים	H6965	I raised up	
AMO	2	11	525584	לִנְבִיאִ֔ים	H5030	prophets	
AMO	2	11	525583	מִבְּנֵיכֶם֙	H1121	from your sons	
AMO	2	11	525586	לִנְזִרִ֑ים	H5139	and Nazirites	
AMO	2	11	525585	וּמִבַּחוּרֵיכֶ֖ם	H970	from your young men	.
AMO	2	11	525589	זֹ֛את	H2063	Is this	
AMO	2	11	525588	אֵֽין־	H369	not	
AMO	2	11	525587	הַאַ֥ף	H637	true	,
AMO	2	11	525590	בְּנֵ֥י	H1121	O children	
AMO	2	11	525591	יִשְׂרָאֵ֖ל	H3478	of Israel	?
AMO	2	11	525592	נְאֻם־	H5002	declares	
AMO	2	11	525593	יְהוָֽה׃	H3068	the LORD	.
AMO	2	12	525606	הַנְּזִרִ֖ים	H5139	But you made the Nazirites	
AMO	2	12	525604	וַתַּשְׁק֥וּ	H8248	drink	
AMO	2	12	525605	אֶת־	H853	-	
AMO	2	12	525607	יָ֑יִן	H3196	wine	
AMO	2	12	525608	וְעַל־	H5921	. . .	
AMO	2	12	525610	צִוִּיתֶ֣ם	H6680	and commanded	
AMO	2	12	525611	לֵאמֹ֔ר	H559	. . .	
AMO	2	12	525609	הַנְּבִיאִים֙	H5030	the prophets	
AMO	2	12	525612	לֹ֖א	H3808	not	
AMO	2	12	525613	תִּנָּבְאֽוּ׃	H5012	to prophesy	.
AMO	2	13	525624	הִנֵּ֛ה	H2009	Behold	,
AMO	2	13	525625	אָנֹכִ֥י	H595	I	
AMO	2	13	525626	מֵעִ֖יק	H5781	am about to crush you	
AMO	2	13	525627	תַּחְתֵּיכֶ֑ם	H8478	in your place	
AMO	2	13	525628	כַּאֲשֶׁ֤ר	H834	as	
AMO	2	13	525629	תָּעִיק֙	H5781	[with]	
AMO	2	13	525630	הָעֲגָלָ֔ה	H5699	a cart	
AMO	2	13	525631	הַֽמְלֵאָ֥ה	H4392	full	
AMO	2	13	525632	לָ֖הּ		of	
AMO	2	13	525633	עָמִֽיר׃	H5995	grain	.
AMO	2	14	525645	מָנוֹס֙	H4498	Escape	
AMO	2	14	525644	וְאָבַ֤ד	H6	will fail	
AMO	2	14	525646	מִקָּ֔ל	H7031	the swift	,
AMO	2	14	525647	וְחָזָ֖ק	H2389	the strong	
AMO	2	14	525648	לֹא־	H3808	will not	
AMO	2	14	525649	יְאַמֵּ֣ץ	H553	prevail	
AMO	2	14	525650	כֹּח֑וֹ	H3581	by his strength	,
AMO	2	14	525651	וְגִבּ֖וֹר	H1368	and the mighty	
AMO	2	14	525652	לֹא־	H3808	will not	
AMO	2	14	525653	יְמַלֵּ֥ט	H4422	save	
AMO	2	14	525654	נַפְשֽׁוֹ׃	H5315	his life	.
AMO	2	15	525665	וְתֹפֵ֤שׂ	H8610	The archer	
AMO	2	15	525666	הַקֶּ֙שֶׁת֙	H7198	. . .	
AMO	2	15	525667	לֹ֣א	H3808	will not	
AMO	2	15	525668	יַעֲמֹ֔ד	H5975	stand his ground	,
AMO	2	15	525669	וְקַ֥ל	H7031	the fleet	
AMO	2	15	525670	בְּרַגְלָ֖יו	H7272	of foot	
AMO	2	15	525671	לֹ֣א	H3808	will not	
AMO	2	15	525672	יְמַלֵּ֑ט	H4422	escape	,
AMO	2	15	525673	וְרֹכֵ֣ב	H7392	and the horseman	
AMO	2	15	525674	הַסּ֔וּס	H5483	. . .	
AMO	2	15	525675	לֹ֥א	H3808	will not	
AMO	2	15	525676	יְמַלֵּ֖ט	H4422	save	
AMO	2	15	525677	נַפְשֽׁוֹ׃	H5315	his life	.
AMO	2	16	525688	וְאַמִּ֥יץ	H533	Even the bravest	
AMO	2	16	525690	בַּגִּבּוֹרִ֑ים	H1368	of mighty	
AMO	2	16	525689	לִבּ֖וֹ	H3820	men	
AMO	2	16	525692	יָנ֥וּס	H5127	will flee	
AMO	2	16	525691	עָר֛וֹם	H6174	naked	
