book	chapter	verse	sort	hebrew	strong	bsb	pnc
2KI	1	13	236694	עֲבָדֶ֥יךָֽ	H5650	servants of yours	
2KI	1	13	236691	נָ֣א	H4994	please	
2KI	1	13	236690	תִּֽיקַר־	H3365	be precious	
2KI	1	13	236697	בְּעֵינֶֽיךָ׃	H5869	in your sight	.
2KI	1	14	236708	הִ֠נֵּה	H2009	Behold	,
2KI	1	14	236710	אֵשׁ֙	H784	fire	
2KI	1	14	236709	יָ֤רְדָה	H3381	has come down	
2KI	1	14	236711	מִן־	H4480	from	
2KI	1	14	236712	הַשָּׁמַ֔יִם	H8064	heaven	
2KI	1	14	236713	וַ֠תֹּאכַל	H398	and consumed	
2KI	1	14	236714	אֶת־	H853	-	
2KI	1	14	236718	הָרִאשֹׁנִ֖ים	H7223	the first	
2KI	1	14	236719	וְאֶת־	H853	-	
2KI	1	14	236715	שְׁנֵ֞י	H8147	two	
2KI	1	14	236716	שָׂרֵ֧י	H8269	captains	
2KI	1	14	236717	הַחֲמִשִּׁ֛ים	H2572	of fifty	,
2KI	1	14	236720	חֲמִשֵּׁיהֶ֑ם	H2572	with all their men	.
2KI	1	14	236721	וְעַתָּ֕ה	H6258	But now	
2KI	1	14	236723	נַפְשִׁ֖י	H5315	may my life	
2KI	1	14	236722	תִּיקַ֥ר	H3365	be precious	
2KI	1	14	236724	בְּעֵינֶֽיךָ׃ס	H5869	in your sight	.
2KI	1	15	236737	מַלְאַ֤ךְ	H4397	Then the angel	
2KI	1	15	236738	יְהוָה֙	H3068	of the LORD	
2KI	1	15	236736	וַיְדַבֵּ֞ר	H1696	said	
2KI	1	15	236739	אֶל־	H413	to	
2KI	1	15	236740	אֵ֣לִיָּ֔הוּ	H452	Elijah	,
2KI	1	15	236741	רֵ֣ד	H3381	Go down	
2KI	1	15	236742	אוֹת֔וֹ	H854	with him	.
2KI	1	15	236743	אַל־	H408	Do not	
2KI	1	15	236744	תִּירָ֖א	H3372	be afraid	
2KI	1	15	236745	מִפָּנָ֑יו	H6440	of him	.
2KI	1	15	236746	וַיָּ֛קָם	H6965	So [Elijah] got up	
2KI	1	15	236747	וַיֵּ֥רֶד	H3381	and went down	
2KI	1	15	236748	אוֹת֖וֹ	H854	with him	
2KI	1	15	236749	אֶל־	H413	to	
2KI	1	15	236750	הַמֶּֽלֶךְ׃	H4428	the king	.
2KI	1	16	236761	וַיְדַבֵּ֨ר	H1696	And Elijah said	
2KI	1	16	236762	אֵלָ֜יו	H413	to King Ahaziah	,
2KI	1	16	236763	כֹּֽה־	H3541	This is what	
2KI	1	16	236765	יְהוָ֗ה	H3068	the LORD	
2KI	1	16	236764	אָמַ֣ר	H559	says	:
2KI	1	16	236775	הַֽמִבְּלִ֤י	H1097	Is there really no	
2KI	1	16	236776	אֵין־	H369	. . .	
2KI	1	16	236777	אֱלֹהִים֙	H430	God	
2KI	1	16	236778	בְּיִשְׂרָאֵ֔ל	H3478	in Israel	
2KI	1	16	236779	לִדְרֹ֖שׁ	H1875	for you to inquire	
2KI	1	16	236780	בִּדְבָר֑וֹ	H1697	of His word	?
2KI	1	16	236766	יַ֜עַן	H3282	Is that why	
2KI	1	16	236767	אֲשֶׁר־	H834	-	
2KI	1	16	236768	שָׁלַ֣חְתָּ	H7971	you have sent	
2KI	1	16	236769	מַלְאָכִים֮	H4397	messengers	
2KI	1	16	236770	לִדְרֹשׁ֮	H1875	to inquire	
2KI	1	16	236771	בְּבַ֣עַל	H1176	vvv	
2KI	1	16	236772	זְבוּב֮	H1176	of Baal-zebub	,
2KI	1	16	236773	אֱלֹהֵ֣י	H430	the god	
2KI	1	16	236774	עֶקְרוֹן֒	H6138	of Ekron	?
2KI	1	16	236781	לָ֠כֵן	H3651	Therefore	
2KI	1	16	236786	לֹֽא־	H3808	you will not	
2KI	1	16	236787	תֵרֵ֥ד	H3381	get up from	
2KI	1	16	236782	הַמִּטָּ֞ה	H4296	the bed	
2KI	1	16	236783	אֲשֶׁר־	H834	on which	
2KI	1	16	236784	עָלִ֥יתָ	H5927	you are lying	
2KI	1	16	236785	שָּׁ֛ם	H8033	. . .	.
2KI	1	16	236788	מִמֶּ֖נָּה	H4480	-	
2KI	1	16	236789	כִּֽי־	H3588	-	
2KI	1	16	236790	מ֥וֹת	H4191	You will surely die	
2KI	1	16	236791	תָּמֽוּת׃	H4191	. . .	.
2KI	1	17	236802	וַיָּ֜מָת	H4191	So [Ahaziah] died	
2KI	1	17	236803	כִּדְבַ֥ר	H1697	according to the word	
2KI	1	17	236804	יְהוָ֣ה׀	H3068	of the LORD	
2KI	1	17	236805	אֲשֶׁר־	H834	that	
2KI	1	17	236807	אֵלִיָּ֗הוּ	H452	Elijah	
2KI	1	17	236806	דִּבֶּ֣ר	H1696	had spoken	.
2KI	1	17	236819	כִּ֛י	H3588	And since	
2KI	1	17	236821	הָ֥יָה	H1961	he had	
2KI	1	17	236822	ל֖וֹ			
2KI	1	17	236820	לֹֽא־	H3808	no	
2KI	1	17	236823	בֵּֽן׃	H1121	son	,
2KI	1	17	236809	יְהוֹרָם֙	H3088	Jehoram	
2KI	1	17	236808	וַיִּמְלֹ֤ךְ	H4427	succeeded him	
2KI	1	17	236810	תַּחְתָּ֔יו פ	H8478		
2KI	1	17	236813	שְׁתַּ֔יִם	H8147	in the second	
2KI	1	17	236812	בִּשְׁנַ֣ת	H8141	year	
2KI	1	17	236817	מֶ֣לֶךְ	H4428	of the reign	
2KI	1	17	236814	לִיהוֹרָ֥ם	H3088	of Jehoram	
2KI	1	17	236815	בֶּן־	H1121	son	
2KI	1	17	236816	יְהוֹשָׁפָ֖ט	H3092	of Jehoshaphat	
2KI	1	17	236818	יְהוּדָ֑ה	H3063	over Judah	.
2KI	1	18	236834	וְיֶ֛תֶר	H3499	As for the rest	
2KI	1	18	236835	דִּבְרֵ֥י	H1697	of the acts	
2KI	1	18	236836	אֲחַזְיָ֖הוּ	H274	of Ahaziah	,
2KI	1	18	236837	אֲשֶׁ֣ר	H834	along with his accomplishments	
2KI	1	18	236838	עָשָׂ֑ה	H6213	. . .	,
2KI	1	18	236840	הֵ֣מָּה	H1992	are they	
2KI	1	18	236839	הֲלֽוֹא־	H3808	not	
2KI	1	18	236841	כְתוּבִ֗ים	H3789	written	
2KI	1	18	236842	עַל־	H5921	in	
2KI	1	18	236843	סֵ֛פֶר	H5612	the Book	
2KI	1	18	236844	דִּבְרֵ֥י	H1697	of the Chronicles	
2KI	1	18	236845	הַיָּמִ֖ים	H3117	. . .	
2KI	1	18	236846	לְמַלְכֵ֥י	H4428	of the Kings	
2KI	1	18	236847	יִשְׂרָאֵֽל׃פ	H3478	of Israel	?
2KI	2	1	236859	וַיְהִ֗י	H1961	Shortly before	
2KI	2	1	236861	יְהוָה֙	H3068	the LORD	
2KI	2	1	236862	אֶת־	H853	-	
2KI	2	1	236860	בְּהַעֲל֤וֹת	H5927	took	
2KI	2	1	236863	אֵ֣לִיָּ֔הוּ	H452	Elijah	
2KI	2	1	236865	הַשָּׁמָ֑יִם	H8064	up to heaven	
2KI	2	1	236864	בַּֽסְעָרָ֖ה	H5591	in a whirlwind	,
2KI	2	1	236867	אֵלִיָּ֛הוּ	H452	Elijah	
2KI	2	1	236868	וֶאֱלִישָׁ֖ע	H477	and Elisha	
2KI	2	1	236866	וַיֵּ֧לֶךְ	H1980	were on their way	
2KI	2	1	236869	מִן־	H4480	from	
2KI	2	1	236870	הַגִּלְגָּֽל׃	H1537	Gilgal	,
2KI	2	2	236882	אֵלִיָּ֨הוּ	H452	and Elijah	
2KI	2	2	236881	וַיֹּאמֶר֩	H559	said	
2KI	2	2	236883	אֶל־	H413	to	
2KI	2	2	236884	אֱלִישָׁ֜ע	H477	Elisha	,
2KI	2	2	236886	נָ֣א	H4994	Please	
2KI	2	2	236885	שֵֽׁב־	H3427	stay	
2KI	2	2	236887	פֹ֗ה	H6311	here	,
2KI	2	2	236888	כִּ֤י	H3588	for	
2KI	2	2	236889	יְהוָה֙	H3068	the LORD	
2KI	2	2	236890	שְׁלָחַ֣נִי	H7971	has sent me	
2KI	2	2	236891	עַד־	H5704	on to	
2KI	2	2	236892	בֵּֽית־	H1008	vvv	
2KI	2	2	236893	אֵ֔ל	H1008	Bethel	.
2KI	2	2	236895	אֱלִישָׁ֔ע	H477	But Elisha	
2KI	2	2	236894	וַיֹּ֣אמֶר	H559	replied	,
2KI	2	2	236897	יְהוָ֥ה	H3068	As surely as the LORD	
2KI	2	2	236896	חַי־	H2416	lives	
2KI	2	2	236899	נַפְשְׁךָ֖	H5315	and as you yourself	
2KI	2	2	236898	וְחֵֽי־	H2416	live	,
2KI	2	2	236900	אִם־	H518	I will not	
2KI	2	2	236901	אֶעֶזְבֶ֑ךָּ	H5800	leave you	.
2KI	2	2	236902	וַיֵּרְד֖וּ	H3381	So they went down	
2KI	2	2	236903	בֵּֽית־	H1008	to	
2KI	2	2	236904	אֵֽל׃	H1008	Bethel	.
2KI	2	3	236916	בְנֵֽי־	H1121	Then the sons	
2KI	2	3	236917	הַנְּבִיאִ֥ים	H5030	of the prophets	
2KI	2	3	236918	אֲשֶׁר־	H834	-	
2KI	2	3	236919	בֵּֽית־	H1008	at	
2KI	2	3	236920	אֵל֮	H1008	Bethel	
2KI	2	3	236915	וַיֵּצְא֨וּ	H3318	came out	
2KI	2	3	236921	אֶל־	H413	to	
2KI	2	3	236922	אֱלִישָׁע֒	H477	Elisha	
2KI	2	3	236923	וַיֹּאמְר֣וּ	H559	and said	,
2KI	2	3	236924	אֵלָ֔יו	H413	. . .	
2KI	2	3	236925	הֲיָדַ֕עְתָּ	H3045	Do you know	
2KI	2	3	236926	כִּ֣י	H3588	that	
2KI	2	3	236928	יְהוָ֛ה	H3068	the LORD	
2KI	2	3	236929	לֹקֵ֥חַ	H3947	will take	
2KI	2	3	236930	אֶת־	H853	-	
2KI	2	3	236931	אֲדֹנֶ֖יךָ	H113	your master	
2KI	2	3	236932	מֵעַ֣ל	H5921	away from	
2KI	2	3	236933	רֹאשֶׁ֑ךָ	H7218	you	
2KI	2	3	236927	הַיּ֗וֹם	H3117	today	?
2KI	2	3	236935	גַּם־	H1571	Yes	,
2KI	2	3	236936	אֲנִ֥י	H589	I	
2KI	2	3	236937	יָדַ֖עְתִּי	H3045	know	,
2KI	2	3	236934	וַיֹּ֛אמֶר	H559	he replied	.
2KI	2	3	236938	הֶחֱשֽׁוּ׃	H2814	Do not speak [of it]	.
2KI	2	4	236951	אֵלִיָּ֜הוּ	H452	And Elijah	
2KI	2	4	236949	וַיֹּאמֶר֩	H559	said to	
2KI	2	4	236950	ל֨וֹ			
2KI	2	4	236952	אֱלִישָׁ֣ע׀	H477	Elisha	,
2KI	2	4	236954	נָ֣א	H4994	Please	
2KI	2	4	236953	שֵֽׁב־	H3427	stay	
2KI	2	4	236955	פֹ֗ה	H6311	here	,
2KI	2	4	236956	כִּ֤י	H3588	for	
2KI	2	4	236957	יְהוָה֙	H3068	the LORD	
2KI	2	4	236958	שְׁלָחַ֣נִי	H7971	has sent me	
